respondent_id,wave,segment,brand,metric,metric_kind,family,value,weight,practical_threshold,measurement_source
W1-0006,2025 Q3,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,0.0,0.85358,0.03,Single tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,0.0,0.85358,0.03,Single tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Northstar,Association favourability,rating,Associations,5.9635,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,6.7664,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Northstar,Trust,rating,Relationship,4.1403,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Northstar,Perceived quality,rating,Relationship,6.1099,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Northstar,Attachment construct,construct,Relationship,6.0295,0.85358,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0006,2025 Q3,Core category buyers,Northstar,Reputation,rating,Relationship,6.1182,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Harbor,Awareness,binary,Funnel,1.0,0.85358,0.03,Single tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Harbor,Familiarity,rating,Funnel,5.8716,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Harbor,Consideration,binary,Funnel,1.0,0.85358,0.03,Single tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Harbor,Recent usage,binary,Funnel,1.0,0.85358,0.03,Single tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,1.0,0.85358,0.03,Single tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,1.0,0.85358,0.03,Single tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Harbor,Association favourability,rating,Associations,5.0436,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,6.0338,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Harbor,Trust,rating,Relationship,3.7491,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Harbor,Perceived quality,rating,Relationship,3.0278,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Harbor,Attachment construct,construct,Relationship,4.4835,0.85358,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0006,2025 Q3,Core category buyers,Harbor,Reputation,rating,Relationship,5.0713,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Lumen,Awareness,binary,Funnel,1.0,0.85358,0.03,Single tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Lumen,Familiarity,rating,Funnel,5.8273,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Lumen,Consideration,binary,Funnel,1.0,0.85358,0.03,Single tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Lumen,Recent usage,binary,Funnel,0.0,0.85358,0.03,Single tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,0.0,0.85358,0.03,Single tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,0.0,0.85358,0.03,Single tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Lumen,Association favourability,rating,Associations,3.9541,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,3.8836,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Lumen,Trust,rating,Relationship,4.7484,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Lumen,Perceived quality,rating,Relationship,6.0944,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0006,2025 Q3,Core category buyers,Lumen,Attachment construct,construct,Relationship,5.333,0.85358,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0006,2025 Q3,Core category buyers,Lumen,Reputation,rating,Relationship,4.3063,0.85358,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Northstar,Awareness,binary,Funnel,0.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Northstar,Familiarity,rating,Funnel,4.4421,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Northstar,Consideration,binary,Funnel,0.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Northstar,Recent usage,binary,Funnel,0.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Northstar,First-choice loyalty,binary,Funnel,0.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Northstar,Innovative attribute ownership,binary,Associations,1.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Northstar,Association favourability,rating,Associations,3.4257,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Northstar,Perceived uniqueness,rating,Associations,6.3667,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Northstar,Trust,rating,Relationship,3.4929,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Northstar,Perceived quality,rating,Relationship,1.7076,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Northstar,Attachment construct,construct,Relationship,3.481,0.88287,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0007,2025 Q3,Light category buyers,Northstar,Reputation,rating,Relationship,3.9381,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Harbor,Awareness,binary,Funnel,0.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Harbor,Familiarity,rating,Funnel,2.5099,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Harbor,Consideration,binary,Funnel,1.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Harbor,Recent usage,binary,Funnel,0.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Harbor,First-choice loyalty,binary,Funnel,0.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Harbor,Innovative attribute ownership,binary,Associations,0.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Harbor,Association favourability,rating,Associations,2.8242,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Harbor,Perceived uniqueness,rating,Associations,5.1383,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Harbor,Trust,rating,Relationship,5.2617,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Harbor,Perceived quality,rating,Relationship,4.0548,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Harbor,Attachment construct,construct,Relationship,4.5643,0.88287,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0007,2025 Q3,Light category buyers,Harbor,Reputation,rating,Relationship,5.5253,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Lumen,Awareness,binary,Funnel,0.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Lumen,Familiarity,rating,Funnel,3.1993,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Lumen,Consideration,binary,Funnel,1.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Lumen,Recent usage,binary,Funnel,0.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Lumen,Innovative attribute ownership,binary,Associations,0.0,0.88287,0.03,Single tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Lumen,Association favourability,rating,Associations,3.251,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Lumen,Perceived uniqueness,rating,Associations,2.1717,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Lumen,Trust,rating,Relationship,3.4427,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Lumen,Perceived quality,rating,Relationship,4.0942,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0007,2025 Q3,Light category buyers,Lumen,Attachment construct,construct,Relationship,2.9491,0.88287,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0007,2025 Q3,Light category buyers,Lumen,Reputation,rating,Relationship,3.1721,0.88287,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Northstar,Awareness,binary,Funnel,0.0,1.45079,0.03,Single tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Northstar,Familiarity,rating,Funnel,4.3534,1.45079,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Northstar,Consideration,binary,Funnel,0.0,1.45079,0.03,Single tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Northstar,Recent usage,binary,Funnel,1.0,1.45079,0.03,Single tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Northstar,First-choice loyalty,binary,Funnel,1.0,1.45079,0.03,Single tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Northstar,Innovative attribute ownership,binary,Associations,1.0,1.45079,0.03,Single tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Northstar,Association favourability,rating,Associations,3.2222,1.45079,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Northstar,Perceived uniqueness,rating,Associations,5.7233,1.45079,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Northstar,Trust,rating,Relationship,3.0776,1.45079,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Northstar,Perceived quality,rating,Relationship,3.444,1.45079,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Northstar,Attachment construct,construct,Relationship,2.9243,1.45079,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0008,2025 Q3,Light category buyers,Northstar,Reputation,rating,Relationship,4.4084,1.45079,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Harbor,Awareness,binary,Funnel,0.0,1.45079,0.03,Single tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Harbor,Familiarity,rating,Funnel,3.7299,1.45079,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Harbor,Consideration,binary,Funnel,0.0,1.45079,0.03,Single tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Harbor,Recent usage,binary,Funnel,0.0,1.45079,0.03,Single tracker item; fictional wording owned by the example author
W1-0008,2025 Q3,Light category buyers,Harbor,First-choice loyalty,binary,Funnel,0.0,1.45079,0.03,Single tracker item; fictional wording owned by the example author
